Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
0.740752,0.595975,-0.31,1.62236,2.70301,3.08128
0.861286,-0.435562,-0.261674,1.60888,1.88921,2.70336
0.789166,0.362306,-0.495935,1.67319,2.35348,2.81565
0.776143,0.378198,-0.504547,1.66837,2.37781,2.82616
-0.39138,0.492894,-0.777095,0.685362,3.03092,3.54354
-0.640082,-0.750565,-0.164159,0.249236,2.53333,4.31999
-0.6506,-0.738268,-0.17799,0.234218,2.5448,4.32669
-0.646463,-0.744645,-0.166097,0.257594,2.53032,4.30109
-0.581092,-0.704487,-0.407467,0.814893,2.39495,3.64498
-0.594908,-0.688083,-0.415484,0.81295,2.40222,3.63541
0.970723,0.139009,0.195889,1.72053,2.3087,3.34576
0.966068,0.124138,0.2265,1.7149,2.30506,3.37404
-0.982557,-0.169181,0.0771984,-0.196263,3.33641,5.06442
-0.982185,-0.168048,0.0841013,-0.19527,3.32572,5.0542
0.296853,0.0306992,0.95443,1.08415,5.36757,7.09515
-0.647955,0.395862,-0.650729,0.225736,3.06761,3.95195
-0.654911,0.376979,-0.654964,0.216671,3.06559,3.95981
-0.642844,0.397262,-0.654931,0.216162,3.07307,3.96473
-0.710363,-0.574407,-0.406743,0.403524,2.51032,3.91089
-0.724102,-0.558781,-0.404277,0.394823,2.51871,3.91456
-0.712015,-0.557726,-0.426588,0.402989,2.51899,3.90006
-0.50128,-0.855217,-0.131609,0.494715,2.3829,4.0376
-0.735982,0.130704,-0.664264,0.323909,2.9508,3.79742
-0.731195,0.148515,-0.665806,0.328005,2.9566,3.79412
-0.696576,0.159121,-0.699616,0.392623,2.95393,3.72554
-0.693835,0.134283,-0.707504,0.400987,2.94363,3.71512
-0.707939,0.122957,-0.695488,0.381961,2.94091,3.73366
-0.796366,-0.336769,-0.502382,0.280121,2.73488,3.90307
-0.796905,-0.327738,-0.507474,0.275902,2.74575,3.90257
-0.797778,-0.320217,-0.510892,0.270092,2.75669,3.90472
-0.710685,0.27305,-0.64836,0.286469,3.00567,3.85562
-0.61293,0.368005,-0.699206,0.460914,3.0208,3.68685
-0.805051,-0.424881,-0.413967,0.234984,2.70897,4.0043
-0.80415,-0.425848,-0.414724,0.227129,2.71678,4.01155
-0.805864,-0.404003,-0.432857,0.266822,2.69338,3.95884
-0.803791,-0.394641,-0.445172,0.271822,2.69615,3.94712
-0.515003,0.494985,-0.69983,0.524359,3.06519,3.66291
-0.516804,0.469044,-0.716179,0.531977,3.0543,3.64997
-0.714376,0.0696372,-0.696289,0.380094,2.91922,3.73265
-0.72227,0.0688873,-0.688172,0.367341,2.92245,3.74621
-0.697462,0.0564565,-0.714394,0.404674,2.91353,3.70753
-0.706413,0.0611814,-0.705151,0.392548,2.91619,3.71975
0.645425,0.342719,0.68262,1.42762,5.69738,6.88361
0.65927,0.301836,0.688664,1.43203,5.67991,6.88763
0.661596,0.311316,0.682182,1.45516,5.6867,6.86218
-0.633769,0.362608,-0.683266,0.112155,3.12361,4.09132
-0.643444,0.347141,-0.682255,0.107167,3.11904,4.09361
-0.153028,0.798959,-0.58159,0.380011,3.29461,4.11627
-0.133242,0.785191,-0.604749,0.371889,3.30511,4.1323
0.740839,-0.643742,0.191713,1.64991,1.9459,3.20838
0.708062,-0.671857,0.217384,1.64113,1.9391,3.21786
0.730522,-0.659056,0.178839,1.6439,1.93375,3.18951
-0.643074,-0.70322,0.303213,0.0368047,2.70623,4.88066
-0.721589,0.235102,-0.651181,0.230882,3.01074,3.91906
-0.100152,0.782019,-0.615155,0.392281,3.32829,4.15824
-0.0942632,0.764241,-0.638005,0.374715,3.33625,4.17074
0.949743,-0.313026,0.00187792,1.72879,2.06469,3.04462
0.578027,0.527481,-0.622614,1.53811,2.41503,2.70781
0.565877,0.533944,-0.628241,1.52625,2.42643,2.70664
0.825492,-0.543491,-0.15225,1.54231,1.77893,2.69232
0.816303,-0.565457,-0.117935,1.53865,1.77056,2.70445
-0.742288,-0.633493,-0.218395,0.331792,2.51355,4.08324
0.137765,-0.610222,0.780161,0.169778,3.08894,5.29852
-0.589076,0.511182,-0.625845,0.257099,3.09651,3.94218
-0.590861,0.502534,-0.631144,0.251095,3.09429,3.94603
-0.576219,0.526807,-0.624857,0.25665,3.10394,3.94877
-0.601922,0.490712,-0.629993,0.257634,3.08923,3.93586
0.803583,0.220781,-0.55273,1.63083,2.1819,2.64874
0.769267,0.343727,-0.538591,1.64736,2.26981,2.7196
-0.296678,0.843386,-0.447975,0.409299,3.22769,3.99487
-0.717322,-0.606388,0.343136,-0.00711662,2.77749,4.93175
0.912684,0.1618,-0.37527,1.71016,2.2266,2.80792
0.798421,-0.169564,-0.57773,1.51157,1.98486,2.47299
0.832849,-0.498933,0.239643,1.68791,2.02612,3.28428
-0.941923,-0.331012,0.0566669,0.920768,2.33131,3.25587
-0.995671,-0.00636993,-0.0927326,-0.220695,3.55223,5.10153
-0.994775,0.0107474,-0.101529,-0.220391,3.55862,5.09853
-0.995649,0.00499702,-0.0930474,-0.219512,3.55003,5.08881
-0.535093,-0.760758,-0.367318,0.823464,2.37214,3.67588
-0.526322,-0.759351,-0.382585,0.814584,2.37716,3.67824
-0.515383,-0.856551,-0.0264771,0.216127,2.53285,4.51274
-0.481368,-0.876451,-0.0108262,0.265154,2.50578,4.46637
0.633161,0.487037,-0.601583,1.60259,2.5101,2.84662
-0.721834,-0.409666,-0.55779,0.39007,2.61801,3.82287
-0.809003,0.498953,-0.310742,-0.147261,3.5742,4.76155
-0.744883,-0.629446,-0.221239,0.299521,2.53649,4.12703
-0.794542,-0.423585,-0.435061,0.143553,3.95604,6.08681
-0.793939,-0.430483,-0.429356,0.1412,3.95322,6.0939
-0.806669,-0.390863,-0.443295,0.141405,3.96539,6.082
-0.798876,-0.070526,-0.597346,0.158834,4.05654,6.01179
-0.804582,-0.0851522,-0.587704,0.157751,4.05159,6.01391
-0.802394,-0.0777721,-0.591705,0.154944,4.05734,6.01693
-0.813749,0.400441,-0.421259,-0.130512,3.4398,4.5498
-0.976916,-0.213601,0.00309658,-0.20775,3.42341,5.19058
-0.989736,-0.114391,0.0856524,-0.202974,3.30391,4.9344
-0.501886,-0.622016,-0.601004,0.554898,2.48195,3.77135
-0.24203,-0.959051,-0.147114,0.633952,2.33551,3.99023
0.0755106,-0.952695,0.294399,0.734121,2.34912,4.21648
-0.151991,-0.982417,0.108425,1.76526,5.2426,5.82816
-0.263463,-0.959641,0.0983659,1.72667,5.24773,5.80107
-0.986941,0.101339,-0.125214,-0.213721,3.57192,5.04598
-0.985354,0.130806,-0.109394,-0.207293,3.52183,4.94036
-0.987751,0.117311,-0.102891,-0.208379,3.52034,4.94881
-0.673677,-0.55817,-0.484361,0.782705,2.49065,3.5583
-0.659993,-0.570528,-0.488781,0.78156,2.48179,3.5701
-0.662099,-0.558528,-0.499672,0.774826,2.49713,3.5616
0.813103,-0.348026,0.466627,1.67331,2.12458,3.43708
-0.780256,0.577833,-0.239394,1.0017,2.40266,2.71797
-0.9954,-0.0861688,0.0418857,-0.208798,3.38798,4.97469
-0.996139,-0.0785043,0.0392927,-0.209129,3.38789,4.96623
-0.99532,-0.084727,0.0464799,-0.208256,3.3748,4.96161
-0.510355,-0.859964,0.000183794,0.990128,2.2754,3.61442
-0.799924,-0.447433,-0.399907,0.213461,2.71445,4.04101
0.29599,-0.88864,0.350299,1.64257,5.33578,6.44167
-0.394894,-0.587588,0.706257,0.0827436,2.85249,5.11944
0.247147,0.859313,-0.447772,0.431198,3.5409,4.43196
0.643309,-0.104337,0.758464,1.68748,5.61003,6.65357
0.6217,-0.136884,0.771201,1.69583,5.62117,6.64806
-0.615497,-0.524798,-0.588006,0.461691,2.53831,3.80372
-0.632811,-0.513308,-0.579712,0.450025,2.54438,3.81078
-0.620445,-0.508551,-0.597013,0.459139,2.5493,3.79682
-0.608747,-0.542981,-0.578445,0.464556,2.52705,3.81101
-0.865861,0.479707,0.142006,0.886176,2.21235,2.65016
-0.204046,-0.805188,0.556809,0.948147,1.55295,2.64624
-0.895915,-0.365221,0.252882,-0.137224,3.15023,5.13289
-0.889031,-0.379707,0.255828,-0.134493,3.15951,5.15616
0.274755,-0.938842,0.207572,1.45902,5.32023,6.57178
0.299086,-0.938408,0.173024,1.43629,5.31708,6.59076
0.312135,-0.923641,0.222392,1.46595,5.32686,6.59126
-0.70826,0.364872,0.604347,0.627632,1.93092,2.47765
0.339124,0.0550087,-0.939132,0.821215,4.95225,6.57916
0.396308,0.0406081,-0.917219,0.830622,4.93565,6.58186
-0.828041,0.520027,-0.209571,1.45376,5.84161,5.6924
-0.870174,0.460569,-0.175136,1.44537,5.8142,5.65918
-0.427747,0.8127,-0.395666,-0.0170316,3.68988,4.75401
0.685802,-0.000206079,0.727788,1.61853,5.62059,6.71561
0.656479,-0.0392034,0.753325,1.63253,5.63506,6.70252
0.66489,0.00483036,0.746926,1.61106,5.64298,6.72161
-0.585627,0.708428,-0.393917,-0.108152,3.79883,5.0812
0.0657371,-0.883209,0.464349,0.0932673,3.21777,5.47951
-0.96557,-0.259815,-0.0130584,-0.218778,3.46315,5.30456
-0.963229,-0.268646,-0.00432351,-0.213541,3.44418,5.30154
-0.166532,-0.779163,-0.604295,0.366738,3.82993,6.02659
-0.164332,-0.7779,-0.60652,0.372778,3.82611,6.02984
-0.182816,-0.783836,-0.593448,0.361555,3.82677,6.03222
-0.693298,0.069668,-0.717275,0.190223,4.09997,5.97628
-0.199481,-0.839068,-0.506134,0.376748,3.78399,6.08792
-0.206148,-0.825061,-0.526096,0.370543,3.78868,6.08288
0.522177,-0.820799,0.231561,1.47572,1.73812,2.94599
-0.917249,0.257245,-0.304106,-0.172199,3.38685,4.60109
-0.911448,0.264767,-0.314897,-0.16988,3.38947,4.59646
0.676833,0.707264,-0.204144,1.58058,2.78163,3.16623
-0.997137,0.0396755,-0.064375,-0.212661,3.5047,4.98603
0.300534,-0.904744,0.301857,0.490103,3.79167,6.21786
-0.877831,0.0757442,-0.472945,-0.119543,3.17051,4.38663
-0.934207,-0.32623,0.144331,-0.164632,3.26968,5.212
-0.93076,-0.336968,0.141909,-0.165743,3.28104,5.23113
-0.979773,-0.200001,0.00669547,-0.18833,3.0963,4.70999
-0.980633,-0.195823,-0.00351768,-0.188623,3.09769,4.70088
-0.9789,-0.204302,-0.00397356,-0.18691,3.08936,4.69906
-0.818035,0.233637,-0.525578,-0.110304,3.26368,4.40033
-0.754108,-0.559455,-0.343993,0.133297,2.6976,4.23261
-0.749042,0.576484,-0.326501,-0.143544,3.6842,4.94159
0.801429,-0.0662389,-0.594411,1.50459,2.0375,2.45246
0.803922,-0.0784598,-0.589536,1.51777,2.03353,2.47082
-0.729724,0.172045,-0.661743,0.094063,3.05514,4.08235
-0.792717,-0.402257,-0.458027,0.128611,2.81153,4.10126
-0.794006,-0.39075,-0.465692,0.124253,2.81987,4.10156
-0.50504,0.400808,-0.764388,0.567842,3.02481,3.60811
-0.901307,-0.355923,-0.246909,-0.116037,2.94239,4.4832
-0.896725,-0.364013,-0.251753,-0.112352,2.93695,4.47776
0.132273,-0.740061,0.659403,1.29035,2.2702,3.79439
-0.823951,-0.28777,-0.488152,0.00750935,2.93234,4.21616
-0.971654,0.124425,-0.201015,-0.194393,3.32904,4.6407
-0.928015,-0.134829,-0.347288,-0.137153,3.07679,4.43369
-0.744726,0.30108,-0.595595,-0.0762537,3.27534,4.35841
-0.746105,0.292517,-0.598131,-0.073196,3.26407,4.34898
-0.823788,-0.566535,-0.020299,-0.0491667,2.76363,4.67216
0.734351,-0.67505,0.070963,1.5409,1.77176,2.84018
0.276849,-0.65676,0.701442,1.2957,2.32801,3.85175
0.326465,-0.613174,0.719331,1.32024,2.33848,3.8507
0.692941,0.126872,0.709744,2.0119,5.80784,6.40121
0.683277,0.0883946,0.724789,2.0009,5.7801,6.41584
0.707449,0.0598556,0.704226,2.01609,5.76781,6.40239
-0.508912,0.76679,-0.391205,-0.0675719,3.74121,4.91835
0.766975,-0.641662,0.00430063,1.52836,1.7522,2.76261
-0.980179,-0.197587,-0.0144468,-0.188051,3.09529,4.69095
-0.981696,-0.188748,-0.0254496,-0.188933,3.10074,4.68198
-0.983474,-0.178956,-0.0274662,-0.190571,3.10932,4.68335
-0.837762,-0.418309,-0.35096,-0.0537805,2.88809,4.37478
-0.842778,-0.414792,-0.343035,-0.0601323,2.89253,4.38483
-0.726785,-0.415999,-0.546561,0.753375,2.61993,3.47276
-0.963579,-0.265591,0.0312536,-0.196961,3.38228,5.23725
0.105224,-0.919894,0.377787,0.444194,2.52149,4.70416
-0.338443,-0.808859,-0.480836,0.313891,3.80233,6.09149
-0.329866,-0.804885,-0.493304,0.313433,3.80677,6.08446
-0.308838,-0.810549,-0.497624,0.325267,3.80124,6.0858
0.93356,0.349149,0.0810005,1.67349,2.63646,3.19808
0.920898,0.380499,0.0846643,1.66432,2.65656,3.21224
0.801587,0.54565,0.244386,1.0655,3.1707,4.18919
-0.72658,0.182995,-0.662265,0.147843,3.03054,4.01675
0.00709757,0.819144,-0.573544,0.23685,3.58491,4.45224
-0.571995,0.617991,0.53936,0.71374,5.56764,6.97115
-0.423042,-0.837333,-0.346278,1.36935,5.37368,6.15519
-0.987248,-0.153343,0.042758,-0.204959,3.39315,5.07431
-0.986522,-0.159665,0.0358061,-0.205112,3.39847,5.09122
-0.986742,-0.15491,0.0484107,-0.203988,3.38606,5.07157
-0.778355,-0.486943,-0.396295,0.14822,2.7432,4.137
-0.878914,-0.310907,-0.361728,-0.0917308,2.96496,4.38749
-0.832626,-0.526337,0.172347,-0.0635815,2.80598,4.8213
0.991045,0.100999,0.0873475,1.7447,2.29648,3.17949
-0.702114,-0.690515,-0.17385,0.304286,2.51375,4.18577
-0.697715,-0.696863,-0.166062,0.317856,2.50362,4.1713
-0.267729,0.818804,-0.50782,0.368136,3.23054,4.0242
-0.240933,0.853,-0.462972,0.418171,3.24882,4.02935
0.932034,0.15499,-0.327553,1.7203,2.24144,2.84098
0.487278,0.454223,-0.745816,0.77417,1.70346,1.82775
0.455228,0.485694,-0.746236,0.754201,1.73368,1.83434
-0.547213,0.312513,-0.776462,0.573743,5.14499,6.64646
0.506412,-0.244229,0.826982,1.10313,5.27329,7.07602
0.243326,-0.462658,0.852491,0.251085,3.03036,5.24272
0.77245,-0.2139,-0.59797,1.28351,1.8035,2.23491
-0.917259,0.33334,-0.217989,-0.187319,3.59418,4.926
0.210423,-0.943402,0.256348,1.79467,5.30307,6.2206
0.155044,-0.963099,0.220004,1.76148,5.29693,6.22125
0.340204,-0.644369,0.684872,1.53074,2.10313,3.55895
-0.657316,0.628103,-0.416441,-0.0841063,3.56851,4.62555
-0.507641,0.53017,-0.679132,0.158471,3.17113,4.08396
0.0930772,0.797141,-0.596576,1.37831,2.70602,2.90718
0.139408,0.788123,-0.599523,1.39956,2.71303,2.92057
0.765498,-0.565298,-0.307328,1.38362,1.62936,2.49548
-0.888489,-0.12024,-0.442865,-0.100662,3.06172,4.35474
-0.891489,-0.110974,-0.43924,-0.104481,3.06788,4.36086
-0.885044,-0.108741,-0.452629,-0.0976341,3.06448,4.34804
-0.884446,-0.125917,-0.449333,-0.0949209,3.0543,4.34538
0.31679,0.0217588,-0.948246,0.547206,4.08805,5.90031
0.182822,0.245608,0.951973,1.1998,5.64474,7.03475
0.19634,0.888989,-0.413701,0.291218,3.81489,4.93578
-0.208145,-0.977598,0.0312693,0.61308,2.33464,4.09001
-0.820859,-0.52404,-0.227096,0.868595,2.41748,3.48432
-0.594383,0.4238,-0.683449,-0.00416064,3.29118,4.29211
0.957339,-0.227048,-0.178749,0.776176,4.15248,6.36031
-0.449925,0.784137,-0.42743,-0.00935868,3.63777,4.64352
-0.2436,0.78798,-0.565462,0.333205,3.24195,4.05826
-0.805538,-0.335231,-0.488599,0.784684,2.62677,3.42126
-0.57224,0.561709,-0.597515,0.302566,3.10067,3.90272
0.89288,-0.407509,-0.191574,1.66479,1.96218,2.78233
0.886467,-0.420882,-0.192442,1.65721,1.94862,2.77647
0.798048,0.28721,-0.529746,1.65306,2.23169,2.70528
0.789313,0.306236,-0.53217,1.65135,2.24437,2.70983
-0.803522,-0.464333,-0.372487,0.268762,2.64907,4.00292
-0.804642,-0.458629,-0.377109,0.263574,2.657,4.00427
-0.507217,0.689047,-0.517634,0.412157,3.13405,3.83329
0.264988,-0.723895,-0.636991,1.05077,5.20207,6.52269
0.308544,-0.680651,-0.664466,1.02858,5.18042,6.53621
0.218802,-0.686257,-0.693669,1.02876,5.20926,6.50725
0.0631408,-0.932448,-0.355744,0.464033,3.76765,6.10192
-0.891359,0.407959,-0.197608,0.969643,2.38841,2.81519
-0.923188,0.356325,-0.14407,0.955092,2.35838,2.82646
-0.914728,0.344535,-0.211113,0.961258,2.38839,2.85312
-0.936201,0.272829,-0.221568,-0.204948,3.6526,5.08288
-0.944608,0.251745,-0.21057,-0.206038,3.64104,5.07354
-0.942893,0.254444,-0.214966,-0.207324,3.64843,5.08803
-0.959701,-0.0115282,-0.280785,-0.173149,3.18194,4.51813
-0.826974,-0.307492,-0.470705,-0.00395063,2.92773,4.23869
-0.706239,0.416592,-0.572432,-0.0809736,3.3945,4.43695
-0.839067,-0.33888,-0.425589,-0.0381586,2.92686,4.30284
-0.984765,-0.137526,0.106416,-0.197988,3.24516,4.9091
-0.786665,-0.0719429,-0.613174,0.240213,2.8967,3.89393
-0.785839,-0.0582337,-0.615683,0.23206,2.90579,3.90342
-0.985859,-0.15733,-0.0577063,-0.224793,3.50837,5.20773
-0.986558,-0.150222,-0.0643117,-0.226493,3.51658,5.21445
-0.987509,-0.144541,-0.0627206,-0.225455,3.51385,5.20464
-0.942132,0.260763,-0.21069,-0.204111,3.6354,5.05804
-0.939035,0.271542,-0.2109,-0.202209,3.6309,5.04381
-0.183869,0.773748,0.606223,0.107886,4.03081,5.86802
-0.171543,0.777424,0.605133,0.137892,4.02352,5.88549
-0.117802,0.817856,0.563236,0.142357,4.04113,5.86268
-0.966622,-0.251903,-0.0467547,-0.173892,3.03884,4.65377
0.863006,-0.0455115,0.50314,0.353198,3.88089,5.92052
0.81738,-0.0495274,0.573966,0.350459,3.87527,5.92423
0.929218,0.339145,0.146743,1.66438,2.64874,3.23595
-0.695602,-0.587746,-0.413149,0.81387,2.44407,3.57003
-0.384854,-0.917745,0.09814,1.0323,2.25652,3.65942
-0.809816,-0.513135,-0.284413,0.848776,2.44259,3.49701
0.860691,-0.468778,-0.198642,1.61678,1.88743,2.7364
0.852675,-0.472266,-0.223407,1.59406,1.85957,2.7064
-0.565898,0.00163304,0.824474,0.463324,4.96892,7.08093
-0.375263,0.53059,-0.760034,0.677896,3.05206,3.56128
-0.394217,0.506422,-0.766896,0.66213,3.04487,3.56437
-0.295308,-0.618568,0.728126,0.0430804,3.01959,5.23234
-0.348473,-0.614748,0.707567,0.0307038,3.01917,5.22636
-0.305866,-0.595718,0.742675,0.0518073,2.99338,5.21445
0.661543,0.0352295,-0.749079,0.679125,1.53785,1.67465
-0.299472,-0.91241,-0.27897,0.630103,2.35233,3.92076
-0.779237,0.577889,-0.242557,0.379324,5.04079,6.75174
0.143093,0.83251,-0.535212,0.539387,3.42931,4.29057
-0.968338,-0.0271445,-0.248164,-0.179004,3.18207,4.53941
-0.968218,-0.0402643,-0.246844,-0.177715,3.16892,4.53616
-0.965322,-0.025346,-0.259827,-0.176685,3.17833,4.53096
0.807193,-0.179243,-0.562415,1.54179,1.98641,2.51489
-0.439328,-0.880119,-0.179949,0.886164,2.32254,3.71155
-0.786836,0.607912,0.106457,1.49161,5.86221,5.46681
-0.810112,0.5625,0.165268,1.47555,5.84773,5.43631
-0.530609,0.648704,0.545562,0.800462,5.67193,6.9371
-0.516432,0.656254,0.550118,0.828494,5.69713,6.93383
-0.554434,0.668309,0.49595,0.805356,5.68711,6.92289
-0.190681,0.793575,-0.577824,1.21523,2.57073,2.7319
-0.653464,0.213529,-0.726216,0.800886,2.81728,3.37632
-0.658661,0.226398,-0.717572,0.808442,2.81459,3.3686
-0.629419,0.248814,-0.736155,0.803564,2.83251,3.37884
-0.629557,0.268681,-0.729019,0.812348,2.83087,3.37071
-0.779688,-0.0624983,-0.623041,0.267267,2.88933,3.86048
-0.781402,-0.0860931,-0.618061,0.267596,2.87876,3.86135
-0.781267,-0.066568,-0.620638,0.258509,2.88906,3.87151
-0.7516,0.495085,-0.435877,0.492521,5.19678,6.76819
0.750448,0.0208429,-0.6606,1.39531,2.037,2.31389
0.758938,0.0321627,-0.650369,1.41202,2.04987,2.33368
0.763821,-0.0142496,-0.645271,1.40519,2.02897,2.32535
-0.913458,-0.18023,-0.364844,0.838979,2.60705,3.32294
-0.807034,0.263335,-0.528536,-0.109928,3.29077,4.41258
-0.794731,-0.545944,0.265232,-0.127877,3.25786,5.34795
-0.819349,-0.511113,0.259673,-0.130203,3.24499,5.31481
-0.944056,0.313197,0.103276,0.908004,2.22322,2.7709
-0.930371,0.337148,0.144014,0.897024,2.19877,2.75284
0.272102,0.876005,-0.398215,0.320912,3.70992,4.72528
0.932726,0.0281938,0.359481,0.358151,3.90039,5.91083
-0.629344,0.679613,-0.376899,-0.124422,3.80576,5.11933
0.874092,-0.330563,0.355937,1.69747,2.1106,3.37581
0.899263,-0.303747,0.314745,1.70556,2.11586,3.3591
0.520498,-0.477245,0.708039,0.631048,4.1765,6.72636
-0.141803,-0.811288,0.567189,1.44886,1.95884,3.39386
-0.193956,-0.357214,-0.913663,0.796051,5.13391,6.54055
0.267116,-0.927777,0.260534,0.901969,2.35506,4.12024
-0.399386,-0.878365,-0.262614,0.288336,3.78163,6.15987
-0.366303,-0.874952,-0.316672,0.303624,3.77911,6.14701
0.290288,0.299945,0.908716,1.24222,5.68091,7.01376
-0.22622,0.927364,0.298028,1.0819,5.90141,6.81421
0.0477164,-0.419086,-0.906692,0.456088,3.95078,5.92172
-0.975287,-0.220647,0.0113895,-0.204737,3.40983,5.19014
0.387439,-0.0891547,0.917574,1.11803,5.34655,7.08215
-0.328992,0.827134,-0.455647,0.000547401,3.86608,5.08867
-0.532639,0.422717,-0.733216,0.849464,2.8699,3.35988
0.942475,-0.242056,0.230541,1.72036,2.12603,3.31861
0.950265,-0.207178,0.232539,1.72302,2.13949,3.32066
0.931228,-0.245541,0.269302,1.71474,2.12721,3.34085
0.953457,-0.22669,0.198825,1.7252,2.1249,3.29574
-0.985886,0.166697,-0.0155421,-0.253966,3.73559,5.5046
-0.66524,-0.567799,-0.48483,0.430215,2.51179,3.86776
-0.682101,-0.56417,-0.465242,0.420726,2.51409,3.87849
-0.805937,-0.423645,-0.413509,0.24579,2.69845,3.99404
-0.367082,0.680006,0.634698,0.972447,5.79103,6.93659
0.897812,0.293706,-0.328132,1.71039,2.40541,2.93101
-0.759489,-0.290977,-0.581815,0.757044,2.67343,3.43408
0.936135,-0.299756,-0.183842,1.70249,2.03559,2.82627
0.907731,-0.369739,-0.19829,1.67818,1.98879,2.79114
-0.445601,-0.708797,0.546852,0.102327,2.73308,5.01089
0.8914,0.285395,0.352075,1.58667,2.53506,3.60253
-0.977054,-0.179726,0.1143,-0.187224,3.26662,5.03081
-0.881067,-0.321553,-0.346878,0.825252,2.56848,3.38595
-0.364683,0.618853,-0.69572,0.0649693,3.48343,4.38764
-0.298672,-0.726283,0.619119,1.33197,1.85503,3.20655
-0.294926,-0.742953,0.600866,1.36252,1.8869,3.25983
-0.340444,-0.711962,0.614173,1.33517,1.88061,3.23796
-0.505787,-0.823986,0.255393,1.11715,2.17968,3.48356
-0.525004,-0.797606,0.296977,1.12183,2.1648,3.44751
-0.49167,-0.815335,0.305761,1.15913,2.14569,3.45869
-0.749519,-0.351796,-0.560768,0.757061,2.64715,3.44884
0.912402,0.310443,-0.266735,1.70553,2.48424,2.99567
-0.67845,0.553156,-0.483451,-0.0799518,3.50531,4.53571
-0.664823,0.560744,-0.493535,-0.0740776,3.50747,4.53012
-0.679856,0.543273,-0.492595,-0.079368,3.49741,4.52605
-0.863649,0.434551,-0.25549,-0.204144,3.76843,5.24374
0.247953,-0.0516718,-0.967393,0.824746,4.98241,6.58041
-0.510801,-0.782367,0.356347,1.15814,2.12538,3.40896
-0.539919,-0.774897,0.328666,1.11548,2.15444,3.41025
0.29254,-0.686434,0.665754,1.24303,2.35976,3.90454
0.994086,0.0948292,-0.0529174,1.749,2.2977,3.02718
0.996587,0.0679427,-0.0468915,1.75068,2.2754,3.02405
0.998004,0.0594349,-0.0213533,1.75152,2.27282,3.04438
-0.993443,-0.108134,-0.037123,-0.218068,3.49159,5.11881
-0.994151,-0.104632,-0.0267637,-0.216507,3.48188,5.10293
-0.992917,-0.115516,-0.0277961,-0.216799,3.48139,5.11522
-0.992504,-0.114712,-0.0421537,-0.219084,3.49549,5.13308
-0.993925,-0.0995042,-0.0470406,-0.219493,3.50351,5.12312
-0.658522,-0.613922,-0.435256,0.808195,2.43759,3.58837
0.902453,0.293954,0.314911,1.61377,2.60738,3.45898
0.908018,0.284669,0.307353,1.62456,2.5902,3.44359
-0.376814,0.679271,-0.629764,0.246137,3.20385,4.05598
-0.191999,-0.0245871,-0.981087,0.714614,5.06475,6.57401
-0.229836,0.0193213,-0.973038,0.697106,5.07353,6.57781
0.889591,0.317744,0.328127,1.58251,2.60105,3.55225
0.695644,-0.665952,0.269422,1.64155,1.95604,3.26304
0.661386,-0.688388,0.297809,1.63197,1.95058,3.27264
0.68601,-0.680432,0.257687,1.63724,1.9446,3.2452
0.0761386,0.929886,0.359882,1.22351,5.93273,6.75691
0.125362,0.915084,0.383283,1.24286,5.93145,6.75464
0.0743439,0.93548,0.345472,1.23224,5.93955,6.73696
-0.971448,0.190473,-0.141454,-0.200135,3.47664,4.8228
-0.967229,0.203664,-0.151624,-0.198333,3.47544,4.8093
-0.74152,0.318138,-0.590708,-0.0788215,3.29457,4.37166
-0.386155,0.315819,-0.866685,0.595477,5.10082,6.61755
-0.332645,0.296853,-0.895112,0.610984,5.09057,6.60761
-0.43296,0.262585,-0.86232,0.602445,5.1131,6.61837
-0.0422397,-0.793868,0.606621,1.36506,2.15005,3.64378
-0.132883,0.916908,-0.376327,0.732442,3.24847,3.79578
-0.625454,-0.625067,-0.46701,0.449861,2.48246,3.87773
-0.703771,0.294168,-0.646662,0.265511,3.01859,3.88417
0.292779,-0.286083,0.91238,0.820994,4.99197,7.13886
0.208419,-0.589992,-0.780045,0.380192,3.91262,5.93575
0.915943,0.101239,-0.388328,1.70466,2.18617,2.78075
-0.964936,-0.262465,-0.00328552,-0.229946,3.50142,5.38035
-0.962775,-0.2702,0.00749952,-0.230852,3.50482,5.39487
-0.677393,0.0795815,-0.731304,0.195671,4.10114,5.97124
-0.367418,-0.804743,-0.466255,0.302976,3.80414,6.09653
0.872208,-0.488825,0.0174008,1.69062,1.97866,3.03578
-0.308422,0.605735,-0.733459,0.139582,3.35182,4.2466
-0.906527,0.263867,-0.329518,-0.167154,3.38117,4.58195
-0.94524,0.278643,-0.169942,-0.23485,3.7449,5.33566
-0.959136,0.233018,-0.1605,-0.238761,3.72959,5.33468
-0.60457,-0.0847669,-0.792029,0.963667,5.58438,6.35145
-0.692069,0.616885,-0.374824,1.38315,5.9322,6.01883
-0.738125,-0.0870544,-0.669024,0.355878,2.85686,3.75929
-0.630382,0.488486,-0.603323,0.512011,5.15743,6.70542
-0.795168,-0.513515,-0.322507,0.289202,2.59792,4.02768
-0.792403,-0.524776,-0.310981,0.291478,2.58977,4.03529
-0.793564,-0.521932,-0.312799,0.282746,2.59718,4.04503
-0.97954,-0.162514,0.118701,-0.191167,3.25298,4.97796
-0.978365,-0.167532,0.121388,-0.189802,3.24747,4.98155
-0.979544,-0.164338,0.116134,-0.190838,3.26148,4.99253
