Points_0,Points_1,Points_2
6.15484,7.87338,20.716
20.387,-9.0342,2.53493
1.96595,-16.787,2.77913
-11.4871,2.95404,-0.0311839
-11.7061,2.72899,-0.0311839
-11.8252,3.0066,-0.0311839
-7.13757,0.842984,-0.0311839
-7.84596,5.07167,25.6063
-0.347207,-4.07523,30.409
-0.580475,-4.33272,30.3552
-0.270546,-4.34694,30.4413
-12.6419,-12.2992,26.5003
-14.2308,-11.7604,35.0698
-5.41926,-15.6213,2.73932
-5.71424,-15.732,2.35846
-5.3166,-15.9991,2.51644
1.35157,-11.6511,28.4486
1.3389,-11.3094,28.745
1.00117,-11.4419,28.5159
5.35961,4.84356,-0.0311839
17.1524,-3.13314,25.8922
17.0828,4.75085,18.5396
-5.0379,8.54743,2.65762
-5.33278,8.69082,2.40123
5.17149,-18.2017,5.00879
4.98122,-18.0116,4.67353
-22.0908,-9.858,22.7404
7.32473,10.8982,15.7814
7.27218,10.8585,16.1973
7.63545,10.7666,16
-2.81976,1.74796,42.325
-2.50804,1.759,42.2223
20.989,-4.3356,15.6536
5.43461,4.12355,-0.0311839
5.37593,4.49233,-0.0311839
4.03513,-5.66032,-0.0311839
0.151384,8.22953,47.7118
13.8052,-16.3172,16.8276
-16.6197,5.62439,36.0791
-16.9324,5.46254,35.9401
-23.2897,-12.8052,35.6115
-23.0097,-13.0981,35.6875
-5.71534,-14.1236,22.2328
-15.022,-14.7867,0.928711
-15.2308,-14.5413,0.83857
-13.339,-7.93823,7.46928
4.83657,7.98798,1.56442
16.0794,5.89998,10.3292
17.2605,-11.725,5.83246
17.5078,-11.5415,6.08877
1.10916,12.4528,14.0709
-13.96,6.17739,20.1537
-13.9731,6.2596,19.7558
8.48211,-18.7967,11.0677
20.5915,-0.724119,17.3942
13.836,1.5849,27.1852
-20.96,-13.0902,37.229
-21.0566,-12.715,37.4681
-1.57071,11.1196,18.2171
-1.83049,11.334,17.9226
-1.97552,10.9797,18.1724
19.6533,1.86315,17.8102
17.7844,-10.5708,22.1952
-8.27205,-14.2453,10.1886
-8.22917,-14.2931,10.578
-8.5734,-14.1999,10.4107
-14.7207,-12.4718,10.5483
-13.546,-6.05162,-0.0311839
0.476903,-17.0067,3.15438
0.285412,-17.2216,2.93288
0.993513,-6.26308,30.6272
6.72057,-16.5087,3.01776
-6.89215,-14.8999,15.9859
-18.5582,3.59081,35.7484
-18.2884,3.46699,35.491
-18.5923,3.2501,35.6955
-10.401,-9.46283,30.607
18.4928,3.69719,14.2696
-19.2389,16.0902,45.6131
-19.6275,-13.2472,19.479
-9.11156,-2.34813,41.5124
-15.7324,2.54024,29.1431
-15.8737,2.55777,28.7741
-16.1361,2.53039,29.0757
5.80423,-19.2733,10.3464
-7.36004,2.83037,28.5037
17.6562,3.92619,8.68231
17.7159,3.6917,8.37749
17.503,4.0032,8.37227
-22.9135,-15.6842,33.0042
-22.7149,-15.7065,33.3126
-22.9583,-15.4163,33.3192
-1.8333,7.29724,22.4156
-17.2189,-17.2487,29.9945
4.83765,-19.7726,13.7637
5.11531,-19.7618,13.4854
5.21101,-19.7246,13.8894
-18.5698,6.199,36.5671
1.29265,-1.41904,30.4695
-2.00509,4.09668,26.7783
20.5766,-7.06572,17.641
4.4039,-18.44,5.82037
-9.24467,-2.85898,31.0422
-5.86223,7.83721,16.6705
-9.55934,-8.34716,29.7111
9.51861,-4.29289,-0.0311839
-13.9143,5.6555,22.7323
-13.5991,5.69593,22.8746
-2.69847,4.23164,41.4154
-2.71544,4.48841,41.7631
-2.27216,4.37276,41.6317
-8.06615,3.30146,42.0946
-6.01637,0.391901,43.4049
-6.24074,0.0926228,43.5083
16.1811,0.684981,1.32549
-24.679,-8.70727,35.2859
-24.6394,-9.0786,35.4693
-18.4188,2.14036,11.5024
-18.6879,2.19661,11.7734
9.56653,-18.653,12.1236
-0.126273,12.2942,10.7589
-6.81081,-13.5035,5.93983
7.65,-16.7989,20.5688
-22.1992,0.454727,27.2665
-9.55372,-12.1524,-0.0311839
13.9655,-12.5988,24.6955
-5.44129,-6.21826,29.6561
-17.5835,-0.664996,39.7672
-23.4921,-1.90134,25.5277
-2.31783,-18.2221,16.4118
-7.30038,3.04325,40.0698
-14.9094,-12.9481,24.7865
0.254236,-17.5772,7.0919
22.5681,-2.32155,11.4261
-15.3953,2.72787,37.8813
-17.242,4.07608,23.0254
-17.5966,3.86929,23.0659
-15.2593,9.03095,39.0864
-1.39713,-15.2887,21.0036
2.19582,12.3816,14.9919
10.1131,-12.9661,26.1058
-16.9766,2.07861,40.4858
-16.6873,2.05006,40.1871
-7.20206,-14.8728,16.7363
-6.99335,-14.9157,17.0055
19.7466,-9.98981,11.9854
14.0447,-15.6863,19.0042
13.7149,-15.8234,19.1462
-18.5949,16.4523,45.2731
15.4004,6.51949,16.9698
15.2036,6.56203,17.2998
15.5395,6.37268,17.3005
-22.3198,0.801463,29.3968
-19.6817,11.0174,42.2537
-2.65741,-14.9035,9.71148
-13.9388,-12.485,32.2664
-14.3057,-12.604,32.5066
12.4707,-3.0925,29.7973
-14.019,6.42421,18.6322
-14.2486,6.25905,18.8336
-10.2331,5.95959,23.5136
12.8703,5.9356,22.0599
12.4662,6.01803,22.17
12.8003,5.73718,22.3929
17.8213,2.49484,6.8966
11.4258,-6.56546,-0.0311839
11.0892,-6.22896,-0.0311839
11.5702,-6.15752,-0.0311839
15.5184,6.20093,8.95123
14.0811,7.31548,6.79026
12.6026,5.90945,2.32798
12.4979,6.25699,2.54788
11.0433,-17.7366,10.6798
-4.22942,8.83739,9.36705
-3.90443,3.83856,47.7695
-9.19227,5.94539,13.4991
-3.04578,-14.1715,9.1908
-3.30691,-13.9117,9.28613
2.12081,-14.9418,22.9651
-5.01674,1.62636,47.0583
-18.7619,-0.521615,10.0333
-18.6005,-0.144605,10.0876
-18.4247,-0.412703,9.80799
15.8388,-13.8163,20.4207
-19.5161,-11.938,13.3747
-9.55196,3.39794,6.77653
-9.68867,3.27851,6.40352
-9.93612,3.29846,6.75979
10.576,8.30397,4.19557
-11.8154,-15.5286,1.56562
-9.22379,-5.84552,-0.0311839
-21.6292,2.07397,18.6908
0.255461,11.893,9.19268
0.638146,11.9051,9.29788
0.521208,11.828,8.99391
-5.06592,9.55626,14.8335
-5.0232,-3.02727,-0.0311839
12.9861,-5.04382,29.5991
-21.7149,-10.1754,14.5616
-21.7868,-10.3263,14.9666
-21.9302,-9.93899,14.7592
14.9448,-14.1205,6.23701
13.5147,-12.8266,24.6353
2.81295,-19.6999,14.1205
2.41703,-19.7395,14.3272
2.463,-19.6979,13.9012
12.8337,-15.7428,6.029
6.75782,-16.8181,3.30084
6.35938,-16.6853,3.1834
-18.4705,-12.9236,37.9365
-22.5724,-16.5801,27.1196
-1.00679,7.4426,47.3061
23.0201,-9.18309,9.97822
23.2732,-9.01588,10.1226
22.9165,-8.97303,10.2326
5.57016,-18.6952,6.72664
2.24081,-19.6789,15.199
2.55101,-19.6721,15.4872
8.52983,9.69287,6.98724
8.73407,9.67277,7.26774
2.22962,9.84894,3.9913
2.07056,10.0324,4.33397
6.62205,4.29591,27.6661
6.64384,-14.7368,22.9184
14.7021,-2.22077,28.1489
5.61846,4.69307,-0.0311839
-3.14769,-8.82865,28.3558
-3.31643,-8.44937,28.4939
-11.2316,-4.63421,36.9052
18.4022,-0.00599214,23.1132
18.2257,-0.135504,23.4838
7.59173,-5.42244,31.4379
15.0624,6.71989,16.937
-12.0607,-15.2313,18.6077
-12.0817,-15.296,18.1861
-0.989826,-11.9171,27.248
-0.476993,-12.0504,27.35
-0.745566,-11.7611,27.5291
0.758653,8.11711,45.6249
0.0510682,3.42115,41.3415
-14.244,-6.29187,-0.0311839
-0.541978,11.4143,8.14617
-0.957471,11.1925,8.04691
-0.874237,11.4143,8.4555
-1.27608,1.56163,40.8348
2.41285,10.7508,6.05072
2.20657,10.6679,5.72076
2.0351,10.8018,6.07747
8.44349,2.42115,29.1857
8.62096,2.72886,28.9331
8.21901,2.71243,29.014
5.64038,-16.8358,3.33894
5.90649,-16.5492,3.04786
6.02744,-16.8887,3.37318
25.3368,-2.33323,8.28069
-12.9853,-0.357658,40.4345
-23.2712,-6.79423,23.5749
-1.56309,6.49145,48.7249
-1.68076,6.14741,48.9096
-16.8049,-14.5969,19.4937
-16.468,-14.6361,19.7695
6.73285,-11.9792,28.641
-5.71675,-14.7638,20.9179
10.2228,4.99468,25.664
0.658136,8.56074,47.4727
-23.3737,-4.93772,23.8036
-23.4899,-5.07273,24.0885
14.4583,7.07147,8.3961
-24.5077,-4.75804,33.0315
-24.3654,-4.43215,33.269
-24.5013,-4.38802,32.8638
3.3523,-6.06311,-0.0311839
4.22821,8.3911,2.3183
12.4492,-4.3518,-0.0311839
-5.5437,3.58428,4.8581
-5.97384,3.43633,4.61149
-21.281,-7.66243,12.484
-23.8022,-6.12114,24.6982
-15.3367,1.33507,-0.0311839
-15.354,1.73552,-0.0311839
0.431799,-16.256,-0.0311839
0.652042,-16.552,-0.0311839
0.250238,-16.5821,-0.0311839
3.09545,8.15736,0.570481
5.82982,-1.94623,31.2498
-20.1136,15.126,46.2452
-6.08023,-13.8575,3.8202
4.36985,2.15834,-0.0311839
-18.1693,4.34727,42.1942
-18.374,4.04526,42.0247
-18.0139,4.08408,42.0343
-10.9906,-1.1109,32.7619
-10.925,-1.45961,33.036
17.2135,0.571322,1.56213
16.7995,0.70085,1.57106
17.0844,0.846401,1.85669
9.99668,-2.59749,30.8982
10.0982,-2.24442,30.7938
5.81088,7.79243,0.511028
5.46966,7.81462,0.299738
-15.6772,-0.13926,2.4852
-20.4066,-7.96472,11.4511
-11.8516,-8.17439,4.40662
5.62117,-12.5973,28.0981
5.83073,-12.7576,27.8713
-22.2254,-16.5728,32.6211
-21.8279,-16.8103,32.7359
-19.1709,-12.4039,13.6169
-18.8542,-12.4825,13.331
-18.8743,-12.6717,13.666
-3.12992,-11.1985,26.8214
-7.71231,-11.4385,26.2942
-15.6166,6.51424,41.2332
17.7769,4.1296,12.4973
17.5977,4.37419,12.7174
19.5586,-10.9329,6.74683
3.56157,2.34648,-0.0311839
-15.7601,-14.6538,20.206
-1.35191,4.5345,45.9413
-1.64295,4.29878,46.0317
-14.9236,-1.62282,39.3755
-2.40125,3.67632,27.1253
-2.03989,3.79822,27.0436
-5.75241,-15.0881,19.9388
10.1986,-3.52434,30.9102
16.4114,4.75232,7.02708
-12.1711,2.70924,1.76306
-19.2467,8.03505,39.5708
-19.2009,8.10576,39.2579
-19.243,7.74059,39.3817
-14.9099,-2.52508,7.41473
-14.5826,-2.4133,7.32023
-14.6181,-2.78752,7.27356
-7.63254,-10.0237,-0.0311839
-20.0958,7.2229,42.6044
9.403,5.14051,-0.0311839
-16.107,19.7343,45.7578
2.11122,0.764464,-0.0311839
-4.12562,-14.2588,-0.0311839
1.8472,7.48146,-0.0311839
-0.166836,10.959,6.80864
-15.5397,19.5489,46.0698
-23.9283,-9.53608,25.6978
15.8583,-14.0715,7.74377
-4.5957,0.276916,-0.0311839
-6.74071,3.99867,43.846
-6.43779,4.23491,43.7132
-3.51052,-13.248,7.31491
13.1572,3.82859,25.1928
-0.739212,8.84387,1.34596
25.2614,-2.58905,9.86541
-4.76748,-14.8056,15.2758
-10.6032,-6.08249,33.1492
-20.3242,11.701,43.1708
8.49813,-5.61647,31.3002
-3.59626,-18.1824,0.255023
-4.01763,-17.9981,0.241622
2.91607,-19.5605,16.4371
-16.3882,-2.002,-0.0311839
-6.84082,-14.9635,17.7562
-18.5786,-9.10855,10.3208
22.6899,-4.99755,12.1034
-12.1289,0.11069,36.9724
-11.9823,0.227318,37.2835
-15.77,-13.4619,-0.0311839
-15.8893,-13.7446,0.399247
8.07979,5.57916,-0.0311839
7.9311,5.32646,-0.0311839
5.33197,-6.77774,31.3374
3.58054,-3.11132,31.1634
-7.86078,-14.2019,9.30299
-7.81576,-14.2482,9.62428
-5.15145,-13.595,9.10787
-5.46622,-13.6788,8.83204
16.0097,-9.96123,1.41544
-17.8381,-12.5712,38.1926
-7.54773,0.0736499,37.643
-6.06665,-10.1075,27.764
-24.0526,-15.5361,26.8828
1.84835,5.44587,43.2041
1.70644,5.24654,43.4581
-16.9357,-8.80517,39.6237
-6.76199,3.55012,40.8505
-9.22361,6.71274,15.627
-2.01724,8.8799,3.15058
-10.9709,-0.696744,35.9207
-16.4268,7.24865,36.6424
0.463987,12.5106,13.7329
-1.01763,-18.7132,13.0752
21.6089,-9.49168,9.71577
-17.6602,4.85327,20.0541
-17.496,4.97697,19.6848
-17.2792,5.01085,20.0272
21.0532,-6.36645,13.3714
21.1274,-6.03749,13.0745
-12.721,-9.94776,35.5979
-13.6845,-3.09172,6.80433
-25.0852,-13.0609,26.4734
-6.26864,8.25746,-0.0311839
-0.278116,-17.7862,1.70113
15.0948,3.60777,23.8942
-15.3231,-1.78464,7.69695
-4.55694,-13.776,11.1333
17.797,4.16521,11.7452
-3.70293,-14.8407,21.374
-2.53663,-6.18155,-0.0311839
0.544834,-18.2325,8.82271
12.8066,1.90985,0.421726
3.25567,5.40701,25.9299
-15.3057,-0.122156,2.67274
-24.8849,-6.71924,36.8812
-24.9142,-7.06209,36.6429
5.47091,-8.92879,30.7687
6.61571,0.735155,-0.0311839
-20.6573,2.85089,20.2843
-20.3484,3.16103,20.2378
-20.5496,3.05428,19.9118
-20.4549,2.93637,20.6196
1.17807,2.23315,28.8729
-13.93,-13.8961,22.9664
-14.0275,-13.6753,23.3548
19.2305,-0.193882,1.72962
-15.4185,2.2766,37.733
18.8791,-8.75361,21.8653
-18.8738,16.747,45.9289
14.7924,-2.26654,-0.0311839
-4.79611,8.03885,3.13719
-1.47115,6.08346,-0.0311839
-11.9208,-7.44301,3.29014
-8.19094,-4.69853,30.5252
13.1873,-9.57766,-0.0311839
13.1664,-10.0292,-0.0311839
-5.44814,-14.1557,3.87737
-2.54768,3.37766,44.3812
4.11923,5.41185,26.0076
-14.531,-14.094,29.9118
-25.3449,-10.3127,29.4995
2.42102,-18.791,18.9851
2.23222,-18.5858,19.2797
16.6027,-1.51173,0.0612891
16.3091,-1.24837,0.0645496
-4.47804,9.31571,-0.0311839
13.1496,4.78773,23.5505
13.454,4.54056,23.7372
-20.2364,6.85105,42.1346
-4.22842,6.13835,23.9332
-4.07399,5.93101,24.2824
-23.3737,-3.98678,23.2112
-4.93162,4.52745,4.99654
18.7948,0.783996,2.48121
-21.2914,2.16378,16.6198
-12.5066,-14.5753,21.1149
-19.9367,2.77128,37.3745
16.4604,3.61089,22.4172
-15.547,15.4703,44.3154
-15.4045,15.4471,43.8415
-15.3679,15.9069,44.0383
1.65203,-17.8252,19.882
-6.00296,3.78067,4.2936
-6.33169,3.5729,4.38879
10.43,2.93887,28.2017
-7.12997,1.30163,38.2359
-11.7892,-10.7848,31.9685
-1.16173,7.04375,48.5532
19.4028,2.05408,13.2099
-7.45101,-4.00093,-0.0311839
-22.6336,-9.7887,16.8823
-16.0136,2.51738,29.4362
-16.3653,2.52124,29.3277
18.4997,3.63727,17.7439
-7.97073,-11.4024,-0.0311839
-20.3327,-2.54324,39.297
-20.4931,-2.21798,39.1677
10.4792,-6.21423,30.7243
10.8417,-6.13133,30.596
10.9198,-5.73291,30.5934
-24.6739,-6.45686,37.5663
-22.8134,-5.04195,14.0525
-15.4039,-9.48768,1.50712
-8.79777,7.28348,0.661273
-15.0822,-14.7922,14.323
21.1991,-4.02306,13.3755
21.2084,-3.75184,13.1202
21.182,-3.63671,13.5052
-23.637,-0.748832,30.848
-23.3696,-0.48332,30.9897
-15.9773,2.24138,32.4275
23.2995,-9.94895,7.49767
5.59843,-18.1812,5.05198
-19.8392,13.5479,43.9589
-0.0650554,-17.7534,1.37347
-20.9007,0.459541,36.086
-2.60054,10.6866,9.25005
11.1125,-6.44774,30.4516
11.1983,-6.06229,30.4478
-5.86748,-15.2208,18.7836
-23.4078,-6.37489,24.0274
-23.4122,-6.69186,24.3189
-23.5244,-6.25983,24.4108
11.9161,8.88131,14.7288
8.08786,-18.1495,6.18596
19.4837,2.39094,15.252
19.4909,2.28791,14.8565
19.3539,2.59387,14.9647
-19.9476,-6.42461,39.5836
0.35127,12.4104,12.0559
-6.19931,3.53501,27.254
-6.54015,3.61174,27.3043
-18.161,10.2334,37.2025
-17.8087,10.4351,37.1594
-13.4488,-1.21686,40.5015
5.6686,-4.79706,31.4605
19.7649,-10.0926,14.8183
19.9161,-9.79365,15.049
-22.5267,-17.0658,30.5696
3.0915,-17.4846,20.4076
6.1425,-18.1948,19.6227
6.33711,-17.8587,19.9659
5.85458,-18.0276,19.9248
-12.7167,-7.42587,7.01849
-11.3303,-15.4284,17.1338
-11.5676,-15.392,17.5528
-11.7687,-15.4275,17.1335
-19.811,3.3579,20.9012
-19.8705,3.16569,21.3347
20.2108,-3.50267,20.4201
18.1595,-5.47404,24.4273
18.2257,-5.04938,24.3528
-17.4058,12.933,45.2597
-17.0242,12.9381,45.0064
-17.201,13.2915,45.2518
9.83727,0.74623,-0.0311839
-16.694,0.264643,39.412
-16.9404,0.409799,39.6821
-16.9612,0.0650582,39.5473
-9.04429,0.394459,37.148
-4.08474,-14.6715,4.36026
6.81074,-19.1731,8.56907
-16.8348,18.008,41.0379
12.5918,-2.38364,29.62
21.306,-4.15746,12.6748
-18.8924,7.98969,43.7883
8.48173,-10.7662,-0.0311839
-12.4597,-8.96829,7.45871
-12.1788,-9.04972,7.15963
-17.3116,12.7781,37.8543
-3.38326,3.4884,40.5827
-3.08461,3.56488,40.7123
-3.13196,3.29002,40.4864
-19.2433,2.86411,23.2061
0.118493,-19.4387,14.283
-7.4071,-6.05049,-0.0311839
8.20567,10.474,16.781
25.6312,-3.20819,8.1094
25.7222,-3.43173,8.39313
-20.6247,-11.7263,14.6992
-19.0747,-13.7324,16.7732
-10.2399,0.435267,37.0023
-23.5217,-8.28667,25.0423
4.61951,-3.94652,31.358
4.62173,-4.40627,31.3744
-13.3383,-11.8795,-0.0311839
12.7961,-9.77411,-0.0311839
-21.1258,-17.0819,27.3482
-8.00303,-5.70444,30.2616
-8.62448,-6.6053,30.1123
-2.81892,-16.9542,17.6888
10.0462,3.9464,-0.0311839
-16.2372,18.1098,47.1236
16.2704,-13.8616,8.09283
-12.9886,-13.8662,23.0532
-7.72798,-5.94306,-0.0311839
-15.4216,18.2035,41.9964
-7.0423,-5.47309,-0.0311839
8.04926,-13.8221,-0.0311839
8.0581,-13.4467,-0.0311839
-8.32516,-8.03463,-0.0311839
-8.21711,-8.4707,-0.0311839
-23.7367,-8.28011,19.3022
8.36218,-15.3218,-0.0311839
8.63309,-15.4726,0.137536
23.03,-2.10772,11.2149
-11.9996,-14.6339,20.7544
-22.1478,-0.254615,23.3728
-6.01283,3.96556,45.5892
10.6717,-8.12199,-0.0311839
10.3892,-7.88431,-0.0311839
20.663,-1.13505,17.3923
2.72223,-13.9277,25.8982
-2.71336,-15.4292,19.5919
16.5567,3.31635,22.7195
18.312,-4.66696,24.2308
23.1136,-3.13413,3.24534
-5.77869,-11.1268,26.6391
-7.13695,-9.19304,28.5288
-3.53411,-16.6388,15.4298
7.76034,7.9801,20.3299
-7.0041,6.37058,-0.0311839
-6.95456,6.7548,-0.0311839
-6.72056,6.56593,-0.0311839
-19.7778,-18.1036,29.6762
-19.3425,-18.1258,29.5513
0.835243,12.4748,13.9001
10.1049,-6.30967,30.8535
2.90077,-14.4876,24.8408
3.23394,-14.4941,24.9005
11.5627,8.80303,16.7661
21.6076,-10.6812,5.52792
21.8707,-10.4469,5.29922
0.00839246,2.93054,28.0056
0.405446,2.94741,28.1066
17.6199,2.85848,21.3685
-6.09289,-14.6272,15.0375
-0.766741,-16.6455,6.4828
-0.914153,-16.582,6.84242
-1.01923,-16.3831,6.59159
-4.16955,-9.22807,-0.0311839
4.81739,11.3234,10.9851
13.1477,1.75228,0.669305
1.37338,6.73097,46.2559
18.9735,2.68938,11.375
18.8572,2.83128,11.5762
14.0787,-8.21259,28.4993
17.6789,1.25856,23.3604
-17.9587,-14.0416,15.4827
-17.799,-14.2526,15.8731
-18.5701,17.7341,47.4793
-18.4605,17.9626,47.1435
-0.867457,11.0281,7.55236
-0.528863,11.2475,7.73615
14.6068,-15.8742,15.6244
14.9011,-15.5631,15.791
-16.7049,4.48092,22.7065
4.56402,11.6401,12.0145
4.50935,11.7182,12.3878
4.87695,11.5802,12.1631
-19.7286,1.68891,26.9795
-25.3261,-7.84663,31.4414
-12.0953,2.50553,7.94749
4.30925,-8.9638,30.6824
-16.3237,12.9306,44.3512
-16.075,12.9363,44.0705
-16.1438,13.2553,44.2543
-3.79284,10.2395,10.7696
-4.02224,10.1085,11.0536
-3.79948,10.4316,11.1245
-3.71502,-13.8164,4.99751
6.90122,-17.6605,4.32086
20.1024,0.686269,13.4592
-12.8222,-15.4813,1.77931
-21.6352,-16.3872,26.2103
15.93,0.0237171,26.4181
-0.709535,-12.3104,26.9416
13.1649,2.82156,26.6335
3.35394,-9.96789,-0.0311839
-4.58509,-12.2158,25.2911
-4.36479,-12.0132,25.5732
13.6508,-13.3053,23.697
-23.1093,-7.69796,22.9784
-0.368606,-16.7138,5.64075
-15.2744,16.0681,43.6627
-15.3152,15.7335,43.5788
-15.2524,16.0112,43.3098
7.42564,10.293,18.2305
4.4825,-16.9965,20.7753
16.0833,-14.147,10.2113
-15.9293,12.9207,39.3035
-19.3818,7.22385,38.4224
19.8282,-0.19395,20.0589
19.9998,-0.469314,19.7923
24.498,-2.50522,5.11053
6.94796,9.51898,5.03962
7.21746,9.56787,5.36148
5.89006,-0.905942,-0.0311839
6.11153,-1.23722,-0.0311839
5.7172,-1.27146,-0.0311839
6.34665,-1.53923,-0.0311839
0.648881,-0.982898,30.1894
-6.06872,5.21923,3.8633
-5.74174,8.08006,14.053
-20.7316,-6.6301,11.334
-21.1197,-11.1466,22.6927
-21.1136,-11.203,22.4067
11.2564,-14.1815,23.606
9.12562,0.552165,30.1782
-0.721577,-17.917,18.8472
-17.4819,13.2044,45.4362
-11.7307,-5.56377,3.86059
-16.6889,16.6593,39.6906
7.22832,7.65916,20.6727
-24.7794,-5.57459,36.1448
-24.6978,-5.30909,36.2966
11.3796,4.57302,25.5379
-4.12193,1.22501,39.301
-4.3188,0.828752,39.274
9.34853,9.18549,5.15211
9.61633,9.19429,5.39788
12.7655,-16.2549,9.39457
14.6679,-12.9724,23.37
5.78033,9.65084,4.28882
5.80282,9.73367,4.64452
6.06757,9.62905,4.44882
-16.7189,8.8981,43.5482
-17.018,8.86018,43.7577
-15.3879,-14.4326,30.9223
-13.6269,-8.70931,2.42757
-17.2853,0.423206,0.663112
-17.3053,17.6142,43.6837
-17.4444,17.3159,43.774
-9.44205,6.8841,16.3204
-24.9632,-3.9756,26.2254
-25.1199,-3.84188,26.6457
21.1409,-4.23568,13.9808
-22.1588,0.361099,22.3098
-21.9662,0.690732,22.2403
6.57222,-19.331,13.5589
0.853524,8.63491,47.133
4.69796,-19.8139,13.3846
-12.0498,6.00046,13.4272
7.00272,-14.6288,23.0078
5.57398,9.89705,5.32852
12.5261,1.66992,28.073
12.3817,1.48488,28.2744
22.5202,-8.97734,10.2929
22.697,-9.22191,10.0091
-4.50121,7.53923,19.7351
8.84586,1.53496,-0.0311839
9.22576,1.65702,-0.0311839
9.16513,1.25505,-0.0311839
-11.863,1.93639,4.19677
-12.0156,1.78144,4.46071
3.65745,-13.4027,26.983
-12.5781,6.16315,13.7275
-22.7805,0.339994,19.5965
-22.9622,-0.0574072,19.5966
24.0924,-1.38103,5.18428
-18.335,11.3747,37.5163
-14.0921,-15.039,14.9256
-11.6,-9.66042,32.8257
11.3592,8.69438,17.3672
11.0373,8.91707,17.337
11.0792,8.73968,17.6403
-2.90478,-14.9781,21.503
-8.85774,4.36219,-0.0311839
-9.26722,4.45548,-0.0311839
-9.00525,4.77104,-0.0311839
20.282,-9.40615,2.73748
-13.7444,-11.2743,34.6691
-16.187,15.3275,45.308
5.81363,-19.037,18.2552
5.52564,-19.0188,18.4327
19.5348,-6.31914,21.6292
-5.05004,6.65746,9.72724
4.50599,-11.9477,-0.0311839
-19.1893,2.5893,23.8725
-4.06048,2.52242,27.9104
-4.01451,2.22364,28.1023
19.7514,-11.0338,6.41941
-3.75259,7.33485,21.4085
7.26497,9.93935,6.86923
-17.4343,16.9617,41.0872
-2.28167,-17.4636,17.9172
-2.52103,-17.2312,17.8294
-14.614,-5.17856,39.6909
11.4547,-17.3818,10.1706
11.1353,-17.6031,10.2609
-19.1294,3.13027,36.2072
-16.7322,4.47164,35.6601
-24.7502,-6.92504,33.8457
24.5418,-8.71001,7.38936
-0.217274,3.52876,-0.0311839
-0.0986534,-17.2465,-0.0311839
-18.4197,-1.0254,9.51318
-15.5653,1.47896,37.804
1.99564,-15.0987,22.0402
2.17847,-15.0428,22.3589
-23.3623,-1.08483,17.0813
-23.4008,-1.20707,17.4779
-23.2739,-0.820959,17.3718
-9.51747,-2.14028,31.0356
-11.2403,-11.237,29.8864
18.0953,-11.6716,7.65096
-13.7722,3.81039,26.7257
-7.24827,-14.1808,8.83552
-6.91053,-14.0842,8.61307
-9.24472,-2.43214,30.9133
-9.34396,-3.72916,31.2795
-4.64597,-1.8145,29.601
19.2066,2.9497,16.866
-14.2846,-1.38489,3.74481
-23.6653,-12.9463,34.7886
-17.0023,-8.74296,9.06588
-3.45137,0.917959,-0.0311839
-3.80801,1.14799,-0.0311839
-8.39944,-14.7221,17.754
-8.81148,-14.7478,17.655
-9.51867,3.23611,6.01397
-9.84207,3.17148,6.10856
13.1998,3.44765,25.754
-20.1347,8.07728,42.9994
-20.0004,7.72181,42.9719
-19.8636,7.98486,43.2248
-8.36604,5.27966,25.1906
6.26617,6.23016,-0.0311839
-24.5782,-9.03008,34.9745
-19.8041,2.73547,36.9742
-8.64747,7.06996,18.7436
-15.5401,-13.7099,25.8756
-16.4225,2.36619,31.9221
0.218593,-0.836741,30.0216
-0.146528,-1.08945,30.0077
-1.75569,-15.8293,-0.0311839
-17.7676,3.84139,12.6292
-2.49133,2.39708,42.8719
-2.15874,2.53653,42.8806
-2.68582,2.18821,42.7154
-2.89985,1.96046,42.5727
-3.05544,2.12359,42.8246
-15.892,2.36066,30.8167
-1.37085,4.60846,47.0256
-10.7157,-7.76659,-0.0311839
-2.37525,-5.79748,-0.0311839
0.996079,10.2353,4.76389
0.718962,10.0349,4.43078
-3.08713,2.69513,43.6273
-11.7445,-6.87769,35.3426
-11.832,-7.19119,35.3821
-11.7542,-7.13756,35.1254
-18.5672,5.80143,36.4436
-15.3882,12.9373,40.5387
-0.873465,-9.21529,29.0605
6.98911,7.01633,-0.0311839
-16.5119,4.87731,21.8071
-2.95349,9.87765,18.3838
-3.04062,10.1444,18.1404
-0.768552,5.1421,48.7379
-0.921593,4.91447,49.0637
-22.0222,-0.609099,14.0423
2.03825,11.7562,17.7934
16.6545,3.61457,22.0449
15.0108,6.83605,16.2179
14.6661,7.06809,16.2513
14.8884,6.89434,16.5833
-10.7977,-12.5931,8.9569
-15.6479,-15.5503,27.1066
-15.0995,3.60616,10.6699
-12.9177,-14.6288,2.64649
1.33936,-19.4137,13.2265
17.9604,4.59666,16.8136
15.3515,-15.2455,13.679
15.0522,-15.4206,13.5526
10.993,-17.4733,9.28964
10.7639,-17.545,9.01878
11.1145,-17.3369,9.05842
8.79173,-18.6059,17.3992
10.195,-17.3134,6.65146
17.027,-13.2618,8.1785
16.9103,-13.2587,7.76216
-17.8941,9.24942,36.935
-14.9056,-13.091,25.6495
-3.63294,7.86939,4.72127
-18.1281,-14.3198,17.2627
-3.17385,11.5758,12.5784
-2.78655,11.8097,12.4958
-18.507,5.00002,36.1204
14.8209,3.89995,23.7132
