Points_0,Points_1,Points_2
-15.9564,2.24194,10.0142
-16.8859,2.35521,10.6552
-20.2399,0.0370354,11.5835
-12.2491,6.49164,14.4856
-11.5509,6.72279,15.3172
-17.2988,-2.87925,8.16292
-17.0221,-1.77173,8.30462
-16.3138,-2.56869,7.85242
-15.2102,1.67524,9.19652
-17.5388,-0.182663,9.20422
-16.9451,-0.642227,8.62042
-17.7855,-1.3033,8.90462
-12.9687,-13.1079,10.6995
-12.1903,-12.6262,9.97422
-11.801,-13.3274,10.8823
-13.4985,-15.4299,17.9443
-14.4344,-15.4829,17.572
-13.7619,-15.3786,16.8862
-8.83931,-14.8012,16.6962
-8.65379,-14.7043,17.6796
-9.67716,-14.9848,17.5536
-7.86579,-14.7399,14.882
-8.43525,-14.7241,15.7858
-2.16794,-16.5684,11.1773
-1.66103,-16.8799,10.3762
-1.59571,-17.5845,11.3189
-1.7803,-16.24,9.61662
-2.30517,-15.8567,10.4508
-2.42884,-15.1975,9.61442
2.27642,-19.7544,14.3573
2.02462,-19.5455,13.2737
5.48829,-19.7294,12.4807
6.1689,-19.4113,11.8601
11.0046,-18.0208,14.6322
10.2402,-18.1469,15.4558
9.93923,-18.4766,14.3668
15.1319,-15.4683,14.444
15.2059,-15.3007,15.4791
14.4697,-16.0884,14.9261
13.6258,-16.7779,14.3872
14.4326,-16.0302,13.8962
19.5537,-10.0586,9.21502
20.514,-9.78315,9.10262
19.1101,-10.866,9.66322
19.055,-10.8162,8.57522
21.4964,-9.8311,9.29482
22.0511,-10.1351,8.80472
22.271,-9.41845,9.87832
19.4598,-10.3443,17.2914
19.7098,-9.59052,17.9155
19.2587,-10.396,18.2789
19.6175,-11.0117,6.51172
20.5295,-11.1378,6.05682
24.8221,-3.08652,11.0291
23.8202,-2.6441,11.3383
21.1607,-3.65104,13.8575
21.0826,-3.4582,14.8961
21.1258,-4.42417,14.1154
20.5935,-0.580088,14.459
20.9036,-1.59053,14.2659
19.258,2.5777,17.9129
16.1897,5.64599,8.91502
15.2646,6.39524,8.80972
15.5906,6.21096,9.64472
10.2306,8.37658,18.9223
9.98193,7.8271,19.6472
11.0593,9.20837,8.70422
10.8248,9.1342,7.50872
10.0399,9.42536,8.13292
5.47465,10.288,19.2649
6.42627,9.76233,19.4577
-0.829922,12.3757,11.1529
2.50496,12.2553,13.2133
3.32198,12.1936,14.0159
3.52546,12.0934,12.9991
0.390186,12.6227,15.375
-0.311825,12.6493,14.62
-0.278834,12.5677,15.9195
0.288026,12.2973,10.7997
0.65425,12.0591,9.87132
-0.517569,12.1633,10.0356
-0.850696,12.4961,12.3699
-6.33061,3.26789,6.15932
-7.19792,3.29383,6.36132
-6.67559,3.48867,7.22162
-11.8968,4.69435,11.2342
-11.8241,4.07359,10.3486
-12.7602,4.32459,10.7192
-10.4505,6.96858,17.0653
-15.3399,-2.24049,7.60842
-16.0944,-1.70865,7.94232
-21.7096,-5.29954,12.369
-22.1378,-4.37775,12.8535
-18.5275,-7.2532,9.50362
-18.3752,-6.34516,8.97732
-17.846,-7.05962,8.79682
-16.7065,-13.019,12.0778
-16.0333,-12.474,11.1063
-15.7263,-13.1186,11.6958
-14.0813,-6.23547,7.10892
-13.2306,-5.76213,6.75872
-13.4141,-6.94706,7.10052
-16.9637,-12.1985,11.2745
-17.8674,-11.625,11.2948
-13.2458,-13.6922,11.5389
-12.4114,-13.7381,11.5732
-13.0243,-14.2613,12.3579
-11.9878,-14.4597,12.4509
-11.3614,-13.9362,11.6946
-10.9029,-14.5645,12.562
-14.0086,-10.7081,8.96522
-3.70824,-15.4972,13.3079
-3.24152,-16.4718,13.4598
-3.67117,-16.2023,14.239
-7.53856,-14.1705,8.58482
-6.60265,-13.898,8.05652
-6.69491,-14.1601,9.04092
-3.43702,-14.6044,11.4797
-3.90074,-14.6928,12.6365
-4.07265,-13.9578,11.7394
5.96808,-18.8182,7.17442
7.06117,-18.7298,7.29132
6.31418,-19.1298,8.01202
4.67022,-19.8408,13.1555
3.94964,-19.7248,13.9113
5.99488,-19.3091,8.92982
4.76058,-19.2555,8.93242
5.33884,-19.1615,8.06662
9.02707,-17.9452,6.33492
10.0322,-17.3564,6.28192
9.71948,-17.6367,7.09812
8.85998,-18.7313,11.3033
7.71779,-18.9932,11.2876
8.25139,-18.8021,10.5482
18.5533,-12.0227,12.151
18.2038,-12.3867,11.2457
16.4477,-13.9671,11.2577
15.6218,-14.5476,11.7519
15.5595,-14.4678,10.6564
14.5276,-14.9163,7.44342
15.3874,-14.2642,7.20382
15.1953,-14.6299,8.29492
18.6453,-11.6229,9.30332
18.1488,-12.3852,9.98582
18.0001,-12.3834,8.96862
17.511,-13.0595,9.63222
15.5317,-13.738,6.26352
16.2444,-13.5961,7.08382
24.3043,-8.31106,5.72052
24.3239,-7.6035,5.06042
24.8353,-7.25663,5.78322
20.0301,-9.38412,11.0421
19.5885,-10.0999,10.214
20.1193,-9.32432,9.97452
25.6647,-6.09547,9.77222
25.3712,-5.69968,10.7392
25.1085,-6.73808,10.5456
20.4317,-0.207439,12.5283
20.6974,-0.846443,13.4267
20.7821,-1.20422,12.3285
19.6143,1.67829,12.6861
19.4827,1.99112,13.6635
19.9443,0.98547,13.569
19.8151,1.49809,14.589
20.0921,0.974938,15.4981
20.185,0.421612,14.5856
16.1905,5.9484,17.6063
15.4109,6.53487,16.8692
16.2033,5.88036,11.1861
16.8763,5.22458,10.8638
16.2179,5.7565,10.1035
15.4301,6.78145,12.6108
15.6993,6.46328,11.6258
15.0386,7.0605,11.508
11.8058,8.80984,7.91352
12.6938,8.42108,7.17142
11.6968,8.84059,6.90192
12.0839,8.81289,8.96112
12.6724,8.42347,8.31662
-0.628234,12.6032,13.6447
-1.3774,12.5574,14.3647
-3.95927,10.3609,11.3149
-3.46316,11.13,11.8849
-3.16563,11.063,11.0592
5.92853,10.3643,7.03632
6.7618,10.0083,6.60142
5.89701,10.0882,6.23172
9.50191,10.2252,13.1148
9.95926,9.98901,12.2485
8.93205,10.5314,12.5888
-3.86217,11.3832,14.4794
-9.62603,5.22729,11.7376
-10.3722,5.36753,12.374
-9.35072,5.63741,12.6727
-7.48308,3.79757,7.99922
-8.54647,3.99186,8.41032
-7.86631,4.23128,8.95552
-18.722,4.74651,15.835
-19.3724,4.41235,16.6658
-17.2463,4.76446,13.4312
-6.15562,6.56805,13.3663
-6.61147,6.5809,14.3955
-5.98706,7.35608,14.182
-15.5361,-3.17647,7.54712
-19.5895,-0.214469,10.8631
-19.228,0.625828,11.011
-17.9578,-2.36569,8.68762
-18.1272,-3.50386,8.59082
-14.8821,2.57644,9.77742
-12.9957,0.570693,6.27822
-12.4771,1.3869,5.80962
-12.9621,0.636887,5.29642
-14.3084,-7.2779,7.52692
-13.5475,-8.08605,7.61252
-17.0961,-14.3238,14.901
-7.58016,-14.6004,12.9169
-14.0888,-12.6604,10.4863
-14.9677,-12.8477,11.0177
-15.2715,-11.9907,10.2888
-3.56451,-16.5127,15.9824
-3.39078,-16.9305,15.0422
-3.00007,-17.4614,15.9447
-4.03669,-13.4737,9.68912
-4.85099,-13.4195,8.83912
-4.01962,-13.2829,8.52592
-1.98286,-17.7593,12.4924
-1.15494,-18.2291,12.0891
-1.55218,-18.4668,13.1928
-4.3439,-14.5885,13.631
-4.64823,-13.9816,12.7888
3.34447,-19.3085,10.6569
10.3695,-17.4873,8.04602
10.678,-17.1066,7.13482
11.1898,-17.0801,8.21652
18.5266,-12.1039,13.2318
17.9635,-12.8383,13.6006
15.9556,-14.1767,8.93512
15.2001,-14.6743,9.41042
22.095,-10.5437,6.09722
22.5379,-10.3763,6.95192
21.4409,-10.8702,6.69592
18.3832,-11.6438,8.37602
23.8748,-7.3294,4.30532
24.61,-6.54961,4.94832
25.7171,-6.36664,8.79232
25.3824,-7.35597,8.62152
25.5478,-6.67842,7.77712
22.7833,-2.25168,11.3729
23.0346,-3.2875,11.7589
21.3334,1.15835,6.86792
21.5158,0.640783,8.02482
22.1744,0.799764,7.40582
20.3397,-0.436168,18.5598
20.6288,-0.912637,17.5819
23.0591,-0.850366,10.0687
20.8114,-4.08054,17.4611
20.9113,-4.02827,16.6211
15.3389,6.56707,10.56
9.55505,10.1454,14.1647
10.2237,9.80867,13.4979
-5.77981,7.52857,12.9981
3.87765,11.2345,8.56552
4.9912,11.0419,8.62172
4.425,10.883,7.65122
2.15156,12.1562,11.4335
2.78877,12.1628,12.1996
-1.58994,12.4765,13.2269
-4.10333,10.7811,12.4451
-4.65513,9.92515,12.1905
-4.64781,7.46727,9.27462
-5.06408,6.31457,9.43262
-5.05558,7.04151,10.1234
-6.72759,5.464,11.6557
-7.67168,5.26408,11.4076
-7.42468,5.63362,12.4421
-7.32865,4.62141,9.85242
-8.04272,4.9562,10.5502
-7.01972,4.99735,10.7261
-11.1305,5.71095,12.9892
-17.5989,4.22375,12.9532
-15.3555,3.06336,10.3481
-14.801,3.92856,10.7926
-14.3393,3.41718,10.2201
-14.3788,1.25767,8.68002
-13.4779,0.980389,8.19132
-14.7435,-3.7284,7.23872
-14.9373,-4.7945,7.24842
-15.6963,-4.30711,7.51372
-14.61,-8.21525,7.99352
-15.3034,-7.32706,7.84572
-9.83404,-14.5376,12.818
-10.2292,-14.228,11.8382
-9.25246,-14.4031,11.9903
-6.32545,-14.2424,9.97782
-5.84348,-13.8699,8.96252
-5.20911,-13.7348,9.78732
-3.31903,-13.7025,8.69412
-2.60896,-14.6163,8.83932
-3.15286,-14.1845,9.73552
-2.02483,-15.5094,8.87542
-1.64041,-15.7956,7.92942
-1.36203,-16.4586,8.70122
1.53515,-18.914,11.1724
0.404115,-18.7167,11.0895
4.1616,-17.3545,3.95002
4.89139,-16.8573,3.42392
5.30061,-17.4347,3.97022
10.1209,-18.0974,9.86652
9.13782,-18.4323,9.28692
9.80589,-17.945,8.83192
16.4495,-14.1171,12.3875
24.2468,-8.87498,6.56692
23.5611,-9.6425,6.64312
23.7089,-9.11655,5.73302
24.3614,-1.01174,9.32102
23.6591,-0.525085,9.26352
24.8709,-1.78021,9.83842
25.2408,-2.66261,10.1135
22.8219,-0.19143,9.19012
21.804,0.0815596,8.99522
22.0951,-0.579799,9.92822
19.6513,0.845605,9.67032
19.1917,1.33021,8.69772
19.1233,1.91808,9.58062
19.844,0.465689,8.61962
19.4968,0.98626,7.71322
10.7976,9.52939,12.7928
11.0022,9.37865,14.0155
11.5543,9.20418,9.78162
12.5298,8.72356,9.87792
6.47374,10.9032,10.8336
7.49948,10.7473,11.1065
7.07841,10.5919,10.209
6.55784,10.4073,7.73882
-5.57241,5.40979,9.75612
-5.86934,4.56133,9.09492
-6.40162,4.71994,9.94542
-13.8235,2.7554,9.57842
-15.2572,-1.31988,7.77272
-16.167,-0.975276,8.17932
-11.483,-12.2903,9.32702
-11.1204,-12.9836,10.1595
-5.36422,-14.2812,13.663
-3.44824,-13.2733,7.53172
-2.77927,-13.9358,6.80372
-2.8339,-14.0322,7.91362
3.18897,-18.9016,7.86752
2.02257,-18.5848,7.69362
2.80407,-18.4681,6.93662
22.543,0.261183,4.60312
23.3326,-0.188745,5.15412
22.9499,-0.631511,4.13402
20.1853,-0.108991,9.54572
18.7627,3.00164,10.973
18.1208,3.84536,11.2733
18.5896,3.15852,12.0328
14.8535,6.71923,7.91022
14.0818,7.44713,7.70632
14.4102,7.10468,8.73322
15.6468,5.5827,6.91602
15.2215,5.59494,5.82332
14.831,6.28347,6.36142
2.98291,11.489,9.40302
1.78721,11.7972,9.69602
3.77602,10.3977,5.58882
4.50755,10.0675,5.08152
3.52544,10.0485,4.59852
-3.82073,8.15441,7.34862
-4.22679,7.13048,7.42662
-4.23016,7.84645,8.33742
-8.97778,4.42025,9.38142
-9.54161,4.09884,8.92902
-10.0684,4.33302,9.86782
-8.22822,4.64585,9.81612
-9.15167,4.79303,10.2804
-13.6159,-2.28475,6.75602
-13.2633,-2.42461,5.73022
-13.0385,-3.33392,6.38952
-9.6745,-14.092,11.0906
17.0348,-12.154,5.97422
17.7165,-11.4189,6.35132
17.4686,-12.2213,6.93132
24.5429,-8.92413,8.43382
23.7125,-9.62191,8.36292
24.1263,-9.31953,7.49502
22.321,-5.55428,2.49062
22.6839,-4.52367,2.72202
23.1867,-5.63691,3.16082
22.0668,-0.0750516,3.72042
21.1137,0.347177,3.33322
21.5418,0.708241,4.12262
18.6909,2.36124,8.76472
17.9192,3.94104,12.3582
-4.60789,6.21501,7.56602
-4.80063,5.37106,6.77802
-5.00766,5.25768,7.76632
-6.60426,6.41783,3.32462
-7.64472,5.91906,3.02782
-6.89776,5.49597,3.45872
-11.6196,-5.25667,4.67932
-11.3351,-6.29716,3.95432
-11.3134,-6.25016,5.11482
-7.63806,-13.9658,7.52142
-8.36708,-14.0383,8.20132
-13.2303,-8.58398,2.67872
-14.0386,-9.13535,2.45092
-13.3534,-9.61935,3.20202
13.9203,-14.046,4.95142
14.7028,-13.3302,4.44492
14.7669,-13.7942,5.46152
19.5026,-11.1584,5.41992
23.8367,-2.08633,4.29352
24.0145,-3.0232,4.18442
23.2437,-2.54808,3.47862
22.4844,0.349573,8.32002
13.5695,7.82083,6.62552
13.3421,8.03816,7.61172
6.35123,9.63294,4.71002
7.28584,9.30118,4.64542
6.75308,9.19494,3.74662
4.7733,10.2702,6.03342
-12.6587,1.71034,3.06352
-13.4776,1.32987,2.79582
-13.1426,0.923568,3.40932
-11.6214,-5.1736,5.66082
-13.7804,-5.59501,2.21852
-14.3229,-4.66317,2.48982
-14.7582,-5.31405,1.85822
-8.12887,-13.6332,4.44832
-7.89454,-13.8286,3.40272
-7.20711,-13.6451,4.04162
-10.0331,-12.9642,6.45382
-10.4376,-12.5161,5.66262
-9.54641,-13.2809,5.54542
-4.21528,-13.0055,6.69412
-5.02588,-13.0771,5.79862
-3.79158,-13.2177,5.63382
0.756437,-17.5082,1.49482
-0.3336,-17.8455,1.18392
0.731634,-17.5288,0.886415
4.42126,-17.9783,4.59452
14.2266,-13.2752,3.41232
15.08,-12.721,3.60982
14.5514,-12.7016,2.64922
15.2162,-12.0275,2.81502
16.6401,-10.5532,2.83482
16.5189,-10.0881,1.92272
17.5005,-10.2689,2.35082
23.2868,-9.04944,10.0848
22.8123,-8.55783,10.6906
22.6766,-10.2636,8.12232
23.0215,-9.72025,9.21232
24.5958,-1.51657,6.14942
24.943,-1.72689,7.19522
25.084,-2.33393,6.60762
23.9288,-6.19613,3.95872
23.3382,-6.71804,3.49732
19.0166,2.57344,12.7913
19.2094,2.34534,11.7481
-1.36655,10.9871,8.00072
-1.61529,10.4113,7.00552
-2.14387,10.4632,7.80152
-5.84814,6.0192,3.77992
-5.55127,6.93685,3.55712
-12.3436,2.5648,8.47902
-13.3161,1.98796,8.75292
-12.8386,2.84869,9.30092
-8.59139,3.64928,7.54932
-13.5797,0.143698,3.65412
-13.9326,-0.724403,3.89052
-13.3891,-0.171235,4.72362
-11.0054,-12.9262,4.13622
-10.2068,-12.9126,4.82662
-10.9245,-12.1078,4.81732
-11.5533,-14.4205,3.01202
-11.3643,-15.1945,2.22042
-10.5704,-14.564,2.79232
-9.20804,-13.4651,4.69022
-8.36211,-13.6165,5.55632
4.44359,8.0128,1.20472
5.55504,7.85135,1.08682
4.82893,7.85659,-0.0311839
5.90525,-16.91,3.39402
6.57098,-16.247,2.77962
6.99992,-16.8092,3.29012
8.78605,-18.4446,8.33932
9.4488,-17.864,7.86462
13.357,-14.9456,5.53982
12.4811,-15.3663,5.13002
12.988,-14.5363,4.63742
17.8376,-8.1999,0.827617
18.7617,-8.27118,1.24622
18.091,-9.06126,1.32512
21.6349,-0.473188,3.03552
22.3626,-1.09579,3.22552
19.4062,1.60883,4.12702
20.1999,1.65915,4.99132
20.4612,1.13953,3.81442
15.297,3.70397,3.95202
15.4781,2.63736,3.63162
14.8736,3.47037,3.36952
12.9109,7.3358,4.56792
12.5076,6.96276,3.78602
11.9022,7.71296,4.39482
12.301,8.08595,5.24862
13.3178,7.65103,5.60772
2.96392,11.3578,8.46982
-1.51082,9.75577,5.47772
-1.25365,9.55142,4.64502
-2.29187,9.17601,5.30722
-2.13421,8.9056,4.33412
-3.02274,8.42866,4.68892
0.382972,-17.6238,-0.0311839
-6.36166,3.24088,5.21692
-7.22557,3.26947,5.42011
-13.8121,-3.42426,6.88822
-14.0515,-4.34771,6.96622
-14.4963,-2.76327,7.23342
-14.4642,-0.675982,7.70292
-12.809,-3.87974,4.43082
-13.274,-3.02963,4.77382
-13.5069,-3.51178,3.89442
-13.9185,-12.497,3.41472
-14.7347,-12.0129,3.02222
-14.8557,-12.9456,2.90932
-15.6389,-12.4334,2.22522
-15.3011,-11.4613,2.56682
-5.79016,-15.5139,2.47392
-6.29838,-15.6484,1.64742
-5.47352,-16.5526,1.87992
9.62184,-16.2957,3.92752
9.49251,-16.9039,4.66802
8.75016,-16.8802,3.97552
8.78076,-16.2492,3.19462
7.98304,-16.7097,3.36052
7.72087,-16.0879,2.67992
16.8369,-12.8973,6.71372
19.5132,-10.6717,7.51402
18.5925,-10.926,6.84942
19.482,-7.32113,1.21862
19.1838,-6.36493,0.820616
20.0145,-6.35264,1.22582
24.2809,-1.71204,5.17822
24.835,-2.50795,5.74152
19.281,1.80689,5.11172
19.7478,1.64625,5.91792
11.3047,8.40401,4.92352
11.6381,8.6927,5.88722
3.53157,8.1414,1.60222
2.4943,8.34222,1.82182
3.21466,8.56608,2.36222
-10.772,3.18416,1.84952
-11.2017,2.71593,2.60732
-10.264,3.02631,2.75232
-11.7686,2.16924,3.41952
-12.3887,1.55731,3.90282
-13.5187,-1.20564,5.34812
-13.6937,-1.08512,4.52762
-15.4155,-1.79432,2.99052
-14.6982,-1.22491,3.38462
-15.4338,-0.799865,2.86942
-14.0687,-1.638,3.96712
-14.6407,-2.24357,3.43522
-13.9282,-2.61964,4.00332
-11.9715,-6.1342,3.13742
-11.7141,-7.2082,3.40272
-10.743,-12.0564,6.50532
-1.46919,-18.1648,1.27852
-2.30259,-18.2406,1.78462
-2.62716,-18.3887,1.06212
-0.350636,-16.658,5.41582
-0.0613477,-17.2229,6.41222
-0.889796,-16.4554,6.24102
12.6022,1.54833,-0.0311839
12.182,2.82433,-0.0311839
12.8182,2.33518,0.717817
-16.045,1.60768,0.886218
-15.1722,1.9675,1.00022
-15.4502,2.2635,-0.0311839
17.3115,-11.3013,5.33112
18.4469,-10.9952,5.83812
21.7327,-2.88428,2.19842
22.431,-2.30989,2.84562
22.1777,-3.50436,2.42722
16.7026,2.09965,4.68282
17.6975,1.87408,5.16392
17.526,1.77553,4.15952
-4.10385,8.15164,3.21942
-3.09812,8.65254,2.91452
-4.05988,8.8729,2.51012
-9.29343,6.06364,0.752616
-9.48872,5.22558,0.993218
-8.95203,6.03642,1.36472
-8.83865,6.88398,0.916016
-8.99642,7.80245,-0.0311839
-9.50396,6.6478,-0.0311839
-15.2122,0.150755,2.61542
-14.1882,0.625064,2.89852
-15.0068,0.98368,2.24242
-17.5804,-2.42482,1.75962
-17.5705,-1.45785,1.65792
-18.0622,-1.86921,1.01942
9.26823,-17.5219,5.43902
21.163,-7.33949,2.12582
21.8113,-6.43081,2.27762
22.038,-7.39723,2.70552
17.0548,-8.88177,0.885217
16.1248,-8.82492,0.559915
16.8577,-8.06427,0.433316
22.8352,-3.42542,2.93962
-10.2843,4.51812,-0.0311839
-9.63943,4.40922,1.33432
-12.6603,2.57878,1.68052
-13.7502,2.13767,1.68602
-13.1377,1.96176,2.37242
-14.676,1.82021,1.59032
-14.2171,2.34676,0.967917
-11.9757,-10.1294,4.68902
-11.4564,-11.2008,4.79402
-11.5084,-10.4722,5.66672
7.68898,-17.3339,4.00132
7.53271,-17.8601,4.73182
6.46118,-17.5035,4.00722
11.0209,-16.6651,6.25342
-16.0087,-13.8103,-0.0311839
-15.3488,-14.7331,-0.0311839
-15.5043,-14.0269,1.19792
-16.2334,-10.9872,1.14742
-16.5123,-10.446,-0.0311839
-16.5255,-11.7788,-0.0311839
12.8539,-13.7271,0.718715
13.3667,-13.6171,1.47812
12.5612,-14.2635,1.38312
10.9062,-14.4667,-0.0311839
11.8973,-13.7124,-0.0311839
11.961,-14.4284,0.718218
17.0375,-0.307335,0.696518
16.1143,-0.150092,0.482518
16.2738,0.447416,1.07302
17.8837,-2.03919,0.347114
17.7075,-3.29817,-0.0311839
17.2187,-2.49052,-0.0311839
11.8936,5.12537,0.762217
12.352,4.60451,1.11502
11.4768,4.87929,-0.0311839
2.63846,8.12629,-0.0311839
1.79329,8.36312,1.11422
2.71811,8.24814,1.08492
-4.16533,7.01805,4.64862
-3.72391,7.78937,4.26592
-4.51881,7.37675,3.80832
-5.20627,7.83436,3.20172
-11.6749,2.87607,1.77262
-12.132,2.40137,2.45392
-15.3236,-4.44081,2.18812
-2.23395,-5.69546,29.7612
-1.99676,-7.49697,29.3418
-1.33807,-8.22978,29.3039
5.60899,-13.4171,27.0448
4.57414,-13.1229,27.499
4.62211,-13.6768,26.6751
-16.6486,-13.7217,13.0411
-15.5603,-14.3406,13.4295
-21.4896,-0.92804,12.7816
-8.55995,2.16224,29.3473
-8.66185,2.83574,28.8431
-9.62261,2.17672,29.4097
-14.0264,-7.37045,39.4889
-14.65,-6.72334,39.6811
-13.5601,-6.41638,39.4352
-14.3444,-5.59954,39.6916
-16.5097,-12.0342,38.4544
-16.6994,-12.9672,37.7853
-20.6948,1.68632,23.0338
-21.3559,1.31823,22.407
-20.3684,1.53756,23.9181
-9.00053,3.57416,28.1691
-9.79104,3.08003,28.6746
-9.93409,3.74857,27.9845
-13.786,3.0329,27.8307
-14.344,2.58089,28.5035
-13.109,2.60451,28.5464
-11.8314,2.74648,28.6517
-10.6459,2.62415,29.0345
-11.5878,4.30145,26.9776
-11.6319,4.80504,26.0795
-12.5359,4.32802,26.6093
-23.0584,-0.854816,15.9185
-22.9996,-0.147591,16.8102
-22.6717,0.138669,15.9234
-21.1843,2.31095,20.4044
-23.5792,-6.94053,16.4064
-23.7752,-4.72749,16.5468
-15.8546,-15.1994,16.1288
-15.0851,-15.1217,15.3822
-14.7971,-15.3642,16.4636
-15.7758,-13.6851,12.4695
-11.2717,-15.0066,14.2951
-12.0602,-15.3047,14.854
-10.357,-15.2895,15.8774
-10.5784,-15.3429,17.0961
-16.8502,-14.7642,15.9819
-16.5239,-15.129,16.9621
2.76018,-14.2029,25.4348
2.56789,-13.6028,26.4152
1.8444,-14.0068,25.517
9.98554,-11.4598,28.6077
8.2976,-13.8416,25.0705
7.57634,-13.6916,25.9013
7.19837,-14.0884,25.0224
5.53903,-12.8171,27.8679
14.6085,-14.4947,20.9613
15.4243,-13.7998,21.0396
17.7978,-10.9089,21.7395
17.1365,-11.1912,22.6339
17.0196,-11.841,21.8354
12.7,-12.3518,25.9878
13.5311,-12.3888,25.3514
13.5729,-11.7128,26.2226
14.2823,-12.5417,24.5667
14.4921,-11.8334,25.426
16.3264,-12.5379,21.9087
16.4193,-11.9391,22.7617
15.4738,-13.1853,21.9551
10.7232,-12.4781,26.9323
13.1356,-13.6207,23.5006
12.5816,-14.2758,22.8865
6.84676,3.38817,28.5437
6.44123,4.12625,27.8097
9.03937,3.10443,28.583
5.37939,4.19265,27.5874
5.26206,2.97018,28.7628
4.7619,3.58883,28.1783
4.40899,2.8836,28.9305
5.88637,3.54462,28.2712
3.12667,4.14284,27.5795
1.97794,4.01558,27.6169
4.31513,4.17786,27.539
-25.8237,-6.47183,27.7546
-25.5026,-5.91664,26.6904
-24.55,-4.93579,25.4336
-21.6687,-12.5439,24.1933
-23.4175,-3.25388,24.6561
-23.306,-4.34776,24.1961
-23.9457,-4.06706,24.9838
-25.6882,-6.48305,30.3821
-24.208,-5.86176,25.0986
-23.7036,-6.86212,24.7676
-24.6018,-6.73134,25.5337
10.7114,9.17425,6.53552
13.5878,7.85161,8.54312
7.45575,9.96581,7.30262
7.75215,9.73587,6.26612
10.8876,8.11504,4.10942
8.06537,9.4791,5.36252
6.86482,9.70419,5.63532
10.2263,8.82951,4.81172
10.8183,8.959,5.60392
4.22829,-18.9886,7.98632
2.53822,-18.0558,6.04682
1.80482,-18.1115,6.82042
-3.2952,-15.6985,4.08532
-3.50482,-16.3498,3.61972
-2.55228,-16.5609,3.78612
2.64191,-16.9383,1.22122
3.62001,-16.6719,0.827818
3.70411,-16.5865,1.55922
-2.30232,-15.8774,4.20682
5.26398,-19.31,9.77252
4.6115,-19.3923,10.5911
4.05541,-19.2865,9.78992
8.23617,-18.8357,9.68492
7.29148,-19.0056,10.2852
7.16112,-19.1741,9.30342
8.5123,-17.4912,4.70632
4.20452,-18.3467,5.49432
3.33763,-18.0756,5.25472
6.61566,-8.53853,30.9564
6.09204,-9.42048,30.5901
7.12797,-9.48057,30.5361
11.0883,-10.0526,29.2312
3.58144,-13.3862,26.9995
5.80628,-11.6021,29.1162
6.9114,-11.629,29.0359
5.05703,-9.42864,30.5556
5.65772,-10.2228,30.1283
10.0624,-7.97209,30.6049
9.13806,-7.40931,30.999
-0.477284,-11.4159,28.0114
2.029,-12.3926,27.8947
1.05507,-12.534,27.3989
5.5864,-8.46944,30.9566
2.08158,-8.92353,30.341
3.0392,-9.34536,30.3792
2.8408,-8.28152,30.742
6.66772,-6.50101,31.4082
0.755674,0.717773,29.608
-0.488158,-8.13034,29.6936
2.86218,-5.4621,31.1288
3.91847,-5.79644,31.2626
3.52107,-4.76799,31.2313
0.0475797,-5.52766,30.445
-4.41036,-3.49069,29.6852
-3.64513,-4.23925,29.5814
-1.60089,-6.46046,29.8107
-7.87034,-14.5308,1.11082
-8.38135,-14.4865,1.92322
-8.75461,-14.8706,1.09582
3.53568,8.15443,0.864618
-14.0209,-13.5092,3.16062
-14.066,-14.4143,2.60942
-13.2795,-14.0975,3.00602
-1.20226,8.92427,1.11042
-1.74165,9.02064,-0.0311839
-2.14732,9.10105,0.912417
-4.4018,9.57004,-0.0311839
-5.67096,9.68992,-0.0311839
-4.81171,9.53947,1.06342
-11.6575,-15.6083,1.36132
-12.4133,-15.4128,1.92902
-8.67886,-14.1242,2.83722
-8.95066,-13.7923,3.72672
-9.73103,-14.0896,3.24652
-16.631,1.60581,-0.0311839
-16.5947,0.975939,1.12462
-14.8912,-14.8951,1.09752
-15.0127,-14.4017,1.84702
-11.0443,-11.5318,5.68342
-9.47368,-14.5204,2.45672
-17.3797,0.901109,-0.0311839
-6.5219,-14.7583,2.40122
-5.79469,-14.6769,3.21122
-9.28208,-14.8527,1.69132
-9.81958,-15.1679,1.15062
-13.3545,-15.656,1.48652
-13.3003,-14.9496,2.30542
-14.2265,-15.1614,1.78952
-15.8647,-11.2905,1.94002
-15.755,-10.1789,1.63842
-9.20488,-15.1618,-0.0311839
-8.22158,-14.7935,-0.0311839
-5.26719,-17.035,-0.0311839
-4.32758,-17.8467,-0.0311839
-4.98975,-17.3895,1.24402
-10.7013,-13.8528,3.51642
-12.8903,-11.9961,3.80992
-13.7896,-11.573,3.44712
2.69936,-16.9714,-0.0311839
16.2556,-1.43089,-0.0311839
17.4803,-1.14884,0.489017
-15.0054,-9.59176,2.03592
-15.5407,-9.27664,1.19192
-13.8461,-10.5336,3.26412
-13.0609,-10.8384,3.71942
-14.6245,-8.75491,1.55532
13.5094,1.57545,0.925417
-16.1123,-10.1163,0.950517
-13.1419,-13.1308,3.53382
-15.4752,-13.4435,1.94912
-15.8712,-13.0329,1.30192
-12.5544,-9.87781,3.95072
-12.6195,-8.89443,3.47922
-14.3032,-9.98771,2.75482
-13.7441,-8.1707,1.80062
-16.091,-12.0559,1.31792
-12.2484,-11.0348,4.10632
-12.3879,-7.93652,3.00002
-13.0813,-7.63881,2.18772
-15.0347,-5.9268,1.16502
-15.6125,-4.99814,1.53772
